"","Y"
1295,-0.369173644758848
1296,-4.70235734249222
1297,-0.421924996131488
1298,4.15090115150276
1299,-2.94764543736764
1300,4.03374284715018
1301,-3.43848151831624
1302,-1.68089101566277
1303,-8.47096265688147
1304,4.91989366436147
1305,-5.12464650089098
1306,-10.580009143876
1307,7.87541552778124
1308,-12.2868616533651
1309,5.12263128200902
1310,-5.33334042720896
1311,0.212042683083193
1312,-4.50348924797367
1313,-2.62391130845081
1314,8.30763269708933
1315,1.47493003660794
1316,5.51685869992841
1317,-3.0700129141548
1318,3.14541727324822
1319,-1.51308044267669
1320,-4.71258249666735
1321,2.25549049946569
1322,-1.46661044259307
1323,6.29388006149007
1324,0.101844686176226
1325,3.2478180963497
1326,1.49892753840109
1327,-0.921433533776266
1328,2.86478994195142
1329,-2.1709307099209
1330,0.480134025730676
1331,2.63045271154153
1332,-1.79337003289739
1333,-3.13144023865386
1334,2.17130193485207
1335,-0.00719324180040673
1336,1.37471680061225
1337,1.42134795639842
1338,-0.461967366716148
1339,2.55106806635235
1340,-0.939822426512649
1341,-2.71933395184695
1342,0.275053306617062
1343,0.915478999401519
1344,-0.682489659105376
1345,1.19229021331921
1346,1.62769864031316
1347,0.0204931588456554
1348,-2.03367993776173
1349,-1.80044661235848
1350,1.18259389524779
1351,0.457600912283919
1352,2.95592564332335
1353,-1.03778499804169
1354,1.67044009727821
1355,-0.695207077484706
1356,0.189545219438122
1357,1.21707459554684
1358,1.46608171537657
1359,-0.184854952866488
1360,0.443636710638865
1361,0.402553917983671
1362,0.821195860396766
1363,1.31334199046225
1364,-0.263348001065733
1365,2.49890576588384
1366,1.194298105374
1367,-0.751257974854969
1368,-0.56112722959472
1369,-6.11756630705371
1370,1.18337374869373
1371,0.924936173710273
1372,1.88842975034528
1373,-0.417110643475238
1374,0.0384817342516567
1375,-0.574774390308717
1376,0.637422647171087
1377,0.458260027997394
1378,-2.61763904191763
1379,1.06066522152994
1380,-2.43292184178617
1381,1.44848123630625
1382,1.26474432033977
1383,0.695606711993394
1384,0.547683767890601
1385,1.52024782589148
1386,-1.04211927513458
1387,0.759049925159073
1388,-0.572551947657762
1389,1.01074770503713
1390,-0.87344835427313
1391,1.27930807589243
1392,0.910352782480525
1393,-0.330418831249246
1394,0.289058478848586
1395,0.8016923020837
1396,0.212289568299048
1397,0.565973201890593
1398,-1.20757886571369
1399,-0.648204373654994
1400,0.723975761100219
1401,-0.638289017629089
1402,1.2149198293299
1403,-0.3580524108609
1404,0.784000980744003
1405,0.690421078604264
1406,0.384791971231114
1407,0.617254050090389
1408,0.664011441952609
1409,0.0717423106229693
1410,0.298006498719807
1411,-0.83234531986289
1412,1.37506928285611
1413,-0.181113998084323
1414,0.00297138053985688
1415,0.316658509705016
1416,0.215577057393989
1417,-0.418107084538011
1418,0.310376281791048
1419,0.353485786240216
1420,1.00314618083679
1421,0.348728374939372
1422,0.992596578888295
1423,0.21817319264165
1424,0.641807090562027
1425,-0.363586670971061
1426,0.933063225225241
1427,1.42578708156598
1428,-3.56407868794186
1429,-0.823197250975058
1430,-2.80904398851509
1431,1.93649673509328
1432,-1.76704163559278
1433,0.0508787808275402
1434,1.29999869862083
1435,0.50270853564287
1436,-0.398448408148827
1437,-0.887322360771076
1438,-1.16468478604217
1439,-1.12548647244737
1440,1.0081743675284
1441,-2.37415640483645
1442,0.265835170095991
1443,1.59098627020603
1444,1.6337883174889
1445,-0.5475876362826
1446,0.752493132865325
1447,0.637903135636792
1448,-0.958552033407327
1449,1.74242270420739
1450,-1.44209681316047
1451,1.71088854104442
1452,0.878458875764983
1453,0.885117175362291
1454,1.5832902055505
1455,-0.656896021099354
1456,-0.632317248067124
1457,-0.123750851479689
1458,-0.0604688097946725
1459,-1.54380170171036
1460,0.398969627245678
1461,-0.189655477017376
1462,0.545540214409663
1463,0.338377648650488
1464,-1.88277957270411
1465,-0.345950540783976
1466,-3.53884299364619
1467,1.00613121172229
1468,-1.05347960092091
1469,1.10842927083766
1470,1.73496190041799
1471,2.18605612541873
1472,1.91296558099576
1473,-0.0228381129909037
1474,1.24097761528325
1475,-0.146868707537013
1476,0.737374420238526
1477,-0.979596311094512
1478,1.36554438564453
1479,1.23286844236491
1480,-0.540731756948166
1481,-1.21815464243582
1482,0.419247480965803
1483,-0.689497893845595
1484,0.595876567936765
1485,1.58582206221851
1486,-0.154416053226371
1487,0.277718335383614
1488,-0.444673323244144
1489,1.0819014816465
1490,0.209939712599646
1491,-0.027279684473152
1492,0.854408229497836
1493,-0.205922001745281
1494,0.29176899837045
1495,-0.905002101999771
1496,-0.0327219472979489
1497,-0.117399727105508
1498,-0.449738175890216
1499,1.33392286629545
1500,0.156686420851823
1501,0.556081231393113
1502,-0.400891122048845
1503,-0.358833820082995
1504,-0.168827705464004
1505,0.0897854295216003
1506,0.387535223646953
1507,0.85176850220481
1508,-0.191144131888864
1509,0.142472016953769
1510,0.505511150596317
1511,-1.38017992267722
1512,0.684020427024495
1513,0.594289314708151
1514,1.46400128074629
1515,0.566551957026503
1516,-0.6786555866849
1517,0.021113334466038
1518,0.268571754098754
1519,-0.351431026696236
1520,-0.734620406200729
1521,0.779083220179948
1522,1.36496921902026
1523,0.0910894497352026
1524,-0.355200580524082
1525,0.3928318421879
1526,-0.156325890319809
1527,-2.50529492685331
1528,0.852694919571141
1529,-2.04284525139399
1530,1.63729100279042
1531,1.39430782567829
1532,0.0785723961241919
1533,1.1237880243472
1534,0.392052328892462
1535,0.716999344863318
1536,-0.0666190698083865
1537,-0.0435785339708901
1538,0.161250693404436
1539,0.49154185899207
1540,-0.0866718594891124
1541,0.0229417613405918
1542,-0.427418370231442
1543,-0.176921329632997
1544,-0.775127037887942
1545,0.121295446360784
1546,1.08991894822479
1547,-2.46906433312113
1548,-0.517932060051053
1549,2.36665359778687
1550,-0.786461759193526
1551,-1.34235888869401
1552,-1.2529829609954
1553,1.80642737212171
1554,-0.500370230933837
1555,1.40764727860524
1556,0.618622515930933
1557,1.00373568829395
1558,0.134500328720146
1559,0.592814177394471
1560,-0.126295489926283
1561,0.339836360887944
1562,-1.47644351871505
1563,-0.185385207907959
1564,0.792180522410174
1565,-0.793329180428103
1566,-0.510942472504113
1567,0.559408972914889
1568,1.5859371793306
1569,-0.0505286465025866
1570,-0.266012404478885
1571,0.403707219422562
1572,1.06836736373827
1573,1.41499791729603
1574,-0.0590936864405926
1575,0.115609584238308
1576,0.472424019311048
1577,0.721764891040431
1578,0.0364514679485419
1579,0.295489965250268
1580,-0.342687163365057
1581,1.0628286865065
1582,0.333128782504395
1583,-0.493719651716624
1584,-0.73756484636374
1585,0.937341072747147
1586,-0.921726997532044
1587,1.07261405327682
1588,0.208319028963497
1589,-0.0215423074870849
1590,-0.0287631182574917
1591,0.63325017465049
1592,-0.661399945468493
1593,0.215218671378166
1594,-0.620762392947515
1595,0.0312719240152081
1596,0.792228007266066
1597,0.722538124541826
1598,-1.00014243834828
1599,-0.900510216205354
1600,-2.17064043790714
1601,1.18699612708801
1602,1.51230680850456
1603,-0.255098806441649
1604,-0.869047477102097
1605,-0.262868690598363
1606,1.06433865436546
1607,-0.0819353169125758
1608,1.00913478737271
1609,-0.222361275162917
1610,0.198060617042127
1611,0.0524739617522033
1612,0.178553148146671
1613,-0.0881655308304626
1614,0.157010055946553
1615,-0.372512958641385
1616,0.906300150050115
1617,-0.0971230001103974
1618,0.0213212452446368
1619,-0.149420223308691
1620,0.462689447244743
1621,0.164981002470355
1622,0.223394679598328
1623,-0.183758376686834
1624,-0.561475323960305
1625,-0.0331703236206424
1626,-1.36748454678918
1627,1.41138057707503
1628,0.531781906748444
1629,-0.120674208827953
1630,0.588093128782601
1631,0.353953407763493
1632,0.201182662912913
1633,0.0537812192757506
1634,0.0840956450744679
1635,0.550611292726522
1636,0.758552239808918
1637,-0.182472353542551
1638,0.352154206051902
1639,-0.821494585775578
1640,1.05621250751348
1641,0.356911025468885
1642,-0.342064547899901
1643,0.149001490624154
1644,-0.342725694478127
1645,-0.790565929162903
1646,-1.49892100026131
1647,1.4127932594418
1648,0.803129532499358
1649,0.208977351747086
1650,1.01832376739875
1651,0.244880431009677
1652,-0.457844942856169
1653,-0.0410264176378504
1654,0.413032019680979
1655,-0.488010249594543
1656,-0.210248801965528
1657,0.806985420306007
1658,-0.494325333400309
1659,0.62929942369645
1660,0.164969961453044
1661,-0.0814265124387455
1662,0.124243650183778
1663,0.247871145197464
1664,0.298808337052436
1665,0.181649043318185
1666,0.234912018070688
1667,-0.659853366291434
1668,-1.10660670159899
1669,0.154592489895171
1670,0.789422656078928
1671,0.871981988177781
1672,0.158487386642936
1673,0.209402415736266
1674,-0.593818201338892
1675,0.886170729651463
1676,0.437830011060009
1677,-0.148375577951543
1678,0.0531157192523155
1679,0.306720532845505
1680,-0.0242825289170886
1681,-0.358839761005842
1682,-0.121969253949321
1683,-0.429859091182552
1684,-0.794723549374488
1685,0.255267526467883
1686,-0.542577437706022
1687,0.828348115173909
1688,-0.158777666123719
1689,-0.983691488558128
1690,-1.69569509392466
1691,-0.0945447215030144
1692,0.966052627811251
1693,1.20041881903404
1694,0.164448582369518
1695,-0.286910144985405
1696,-2.05663158987746
1697,0.168029162545202
1698,-1.23735180893831
1699,1.17446058743281
1700,-1.30645483410762
1701,1.02978068636228
1702,0.413888871525271
1703,0.85715373734409
1704,-0.182709503618967
1705,-0.729249084135183
1706,-0.246759601945683
1707,0.358471538890758
1708,1.65423702700497
1709,0.755821926019367
1710,0.295181085453085
1711,0.765578994312788
1712,0.391235964287177
1713,0.260147734651458
1714,-0.103724935802733
1715,0.533417906741657
1716,0.0899211342821421
1717,-0.44498827016554
1718,0.955661552893288
1719,0.202500346007216
1720,0.17173024377494
1721,0.402677355177336
1722,0.606821892951419
1723,0.469043289676157
1724,0.34576003044864
1725,0.0852987331375535
1726,-0.331632151778296
1727,-0.811013473344027
1728,0.0323436496076962
1729,0.749028485014672
1730,0.0342329773227452
1731,0.394223653156171
1732,-0.243511966517361
1733,0.338487512676901
1734,-0.179141516040566
1735,-0.282315008437642
1736,0.132424564185236
1737,0.266270905411996
1738,-2.28118904802987
1739,1.21179511189281
1740,-1.98437316939404
1741,-1.12319908102868
1742,1.50852895412974
1743,-0.877773074241428
1744,1.17046927692258
1745,2.02656758147364
1746,0.264092711820028
1747,-0.679741143124872
1748,0.932568339602857
1749,-0.893748769832235
1750,-0.69277218553344
1751,1.5384632148657
1752,-0.889698123037182
1753,-1.07573685036789
1754,-1.07476897485064
1755,1.74491146609473
1756,0.989972841027289
1757,0.618360383106331
1758,1.39546659272794
1759,-0.0817864416065862
1760,0.12775739003658
1761,-0.277219209700774
1762,-0.252655596837421
1763,0.575663070023587
1764,-0.0335049741431503
1765,-1.95780838253332
1766,-0.0940297897421452
1767,-0.396920340680302
1768,-0.124591520599087
1769,0.902605641298558
1770,0.269625287601119
1771,-1.39710890878331
1772,0.0408852641571692
1773,-1.80288969753752
1774,-1.04925069175428
1775,-1.11919418019026
1776,-2.00237197582974
1777,0.422877641168402
1778,-1.23598752218567
1779,-0.251510449818755
1780,-0.496246881000068
1781,2.42335596995075
1782,1.76924094357324
1783,0.671157505124429
1784,0.962062740193775
1785,-2.40707565059907
1786,0.468020045428483
1787,-0.321960820955129
1788,0.816071314072503
1789,1.44249833242452
1790,-1.8294315570061
1791,-2.01153707057129
1792,-0.328003743811308
1793,1.5870918862978
1794,0.111957007004608
